1.7	8	24	7	0	10.5	3.733333333	1.973	0.58	2
1.7	8	33	11	1	11.8	2.133333333	2.298	0.13	2
1.7	8	24	13	0	10.5	3.733333333	1.948	0.58	2
1.7	8	22	14	0	8	1.9	1.905	1.84	2
1.9	8	19	7	0	9.2	2.133333333	2.094	1.72	2
2	8	23	11	0	8.3	2.3	2	8.33	2
-2.3	9	3	12	0	4.9	4.433333333	2.013	0.95	2
-1.7	9	25	2	0	9.1	2.933333333	2.356	2.12	2
-1.7	9	26	4	0	9.6	3.066666667	2.558	1.58	2
-1.4	9	35	16	11.6	10.5	4.933333333	2.448	0.45	2
-1.3	9	27	4	0	10.4	4	2.493	1.49	2
-1.2	9	26	4	0	9.6	3.066666667	2.472	1.58	2
-1	9	18	2	0	2.2	2.666666667	2.171	5.15	2
-1	9	26	3	0	9.6	3.066666667	2.15	1.58	2
-1	9	18	4	0	2.2	2.666666667	2.215	5.15	2
-1	9	18	4	0	2.2	2.666666667	2.284	5.15	2
-0.9	9	28	3	0	7.2	5.666666667	2.316	0.38	2
-0.9	9	21	6	0	6.8	4.066666667	2.108	2.73	2
-0.9	9	20	9	0	7	1.666666667	2.324	1.52	2
-0.8	9	18	1	0	2.2	2.666666667	2.351	5.15	2
-0.8	9	21	1	0	6.8	4.066666667	2.248	2.73	2
-0.8	9	26	2	0	9.6	3.066666667	2.154	1.58	2
-0.8	9	19	2	0	5.6	2.666666667	2.5	1.85	2
-0.8	9	19	5	0	5.6	2.666666667	2.315	1.85	2
-0.7	9	19	1	0	5.6	2.666666667	2.229	1.85	2
-0.7	9	21	1	0	6.8	4.066666667	2.297	2.73	2
-0.7	9	39	2	0	9.2	3.066666667	2.259	0.01	2
-0.7	9	18	2	0	2.2	2.666666667	2	5.15	2
-0.7	9	18	2	0	2.2	2.666666667	2.118	5.15	2
-0.7	9	42	3	0	10.4	2.933333333	2.056	0.08	2
-0.7	9	34	3	2.8	10.7	4.166666667	2.144	0.58	2
-0.7	9	18	3	0	2.2	2.666666667	2.224	5.15	2
-0.7	9	22	4	0	7.1	5.833333333	2.189	0.11	2
-0.7	9	20	4	0	7	1.666666667	2.222	1.52	2
-0.7	9	1	5	0	4.5	3.3	2.194	0.62	2
-0.7	9	18	5	0	2.2	2.666666667	2.292	5.15	2
-0.2	9	6	11	0	3.3	5.833333333	2.132	0.43	2
-0.2	9	24	11	0	8.4	1.733333333	2.121	3.05	2
-0.2	9	18	12	0	2.2	2.666666667	2.333	5.15	2
-0.2	9	11	13	0	0.9	8.2	2.28	0.05	2
-0.1	9	33	1	1	9.8	3.7	2.178	0.86	2
-0.1	9	25	1	0	9.1	2.933333333	2.233	2.12	2
-0.1	9	6	1	0	3.3	5.833333333	1.919	0.43	2
-0.1	9	34	1	2.8	10.7	4.166666667	2.296	0.58	2
-0.1	9	1	1	0	4.5	3.3	2.135	0.62	2
-0.1	9	17	1	1.7	4.4	2.233333333	2.301	0.75	2
-0.1	9	19	1	0	5.6	2.666666667	2.167	1.85	2
-0.1	9	25	1	0	9.1	2.933333333	2.056	2.12	2
-0.1	9	25	1	0	9.1	2.933333333	2.139	2.12	2
-0.1	9	21	1	0	6.8	4.066666667	1.987	2.73	2
-0.1	9	21	1	0	6.8	4.066666667	1.946	2.73	2
-0.1	9	21	1	0	6.8	4.066666667	2.289	2.73	2
